Date,Open,High,Low,Close,Adj Close,Volume
1999-02-08,24.338100,24.338100,23.970100,24.163099,7.528160,1082172
1999-02-09,24.368000,24.368000,23.970100,24.368000,7.591995,806902
1999-02-10,24.676300,24.676300,23.970100,24.676300,7.688050,1943026
1999-02-11,24.964701,24.964701,24.765800,24.835400,7.737618,3436968
1999-02-12,25.462000,25.462000,24.944901,25.064199,7.808900,2222105
1999-02-15,25.332800,25.332800,24.924999,25.243200,7.864668,1744243
1999-02-16,24.728001,24.728001,24.517200,24.573900,7.807702,8553774
1999-02-17,24.716101,24.716101,24.527100,24.576799,7.808625,1643009
1999-02-18,24.547001,24.547001,24.368000,24.377899,7.745430,1141993
1999-02-19,null,null,null,null,null,null
1999-02-22,24.318199,24.318199,24.159100,24.159100,7.675910,818023
1999-02-23,24.517200,24.517200,24.268499,24.457500,7.770720,1120262
1999-02-24,24.855301,24.855301,24.377899,24.707100,7.850023,2202957
1999-02-25,24.696199,24.696199,24.338100,24.358000,7.739105,4760021
1999-02-26,24.218800,24.218800,24.019899,24.069599,7.647475,2200539
1999-03-01,24.318199,24.318199,24.132200,24.318199,7.726461,1787298
1999-03-02,24.517200,24.517200,24.228701,24.417700,7.758074,1922373
1999-03-03,24.666401,24.666401,24.417700,24.666401,7.837092,1213795
1999-03-04,24.666401,24.666401,24.467400,24.487301,7.780189,685578
1999-03-05,24.765800,24.765800,24.427700,24.447500,7.767541,826737
1999-03-08,24.805599,24.805599,24.566900,24.745899,7.862348,1272098
1999-03-09,24.845400,24.845400,24.716101,24.726000,7.856028,1231360
1999-03-10,25.213400,25.213400,24.755899,25.163700,7.995097,1312224
1999-03-11,25.810200,25.810200,25.193501,25.621201,8.140453,2237594
1999-03-12,26.456699,26.456699,25.810200,25.859900,8.216296,1547884
1999-03-15,26.510401,26.510401,25.750500,26.510401,8.422973,2428399
1999-03-16,26.506399,26.506399,25.621201,25.641100,8.146775,1826840
1999-03-17,25.760401,25.760401,25.382500,25.631100,8.143596,1859547
1999-03-18,25.849899,25.849899,25.653000,25.840000,8.209970,903397
1999-03-19,26.009100,26.009100,25.710699,25.789301,8.193865,929654
1999-03-22,26.128401,26.128401,25.571400,26.128401,8.301606,741090
1999-03-23,26.605900,26.605900,26.158300,26.506399,8.421701,1780915
1999-03-24,26.377100,26.377100,25.959400,26.010099,8.264015,1704325
1999-03-25,26.257700,26.257700,26.027000,26.027000,8.269387,1745556
1999-03-26,26.396999,26.396999,26.058800,26.109501,8.295600,3904376
1999-03-29,26.297501,26.297501,26.018999,26.018999,8.266844,662905
1999-03-30,26.257700,26.257700,25.959400,26.158300,8.311105,2439236
1999-03-31,26.158300,26.158300,25.680901,25.749500,8.181216,1604779
1999-04-01,26.038900,26.038900,25.650999,25.999100,8.260523,558669
1999-04-02,null,null,null,null,null,null
1999-04-05,null,null,null,null,null,null
1999-04-06,26.854500,26.854500,26.276600,26.774900,8.507010,1718638
1999-04-07,26.904200,26.904200,26.556101,26.745100,8.497540,2453194
1999-04-08,27.272200,27.272200,26.874399,27.228500,8.651134,5498845
1999-04-09,27.202600,27.202600,26.993700,26.993700,8.576527,1230018
1999-04-12,26.894300,26.894300,26.705299,26.804800,8.516513,1157589
1999-04-13,27.192699,27.192699,26.954000,27.191700,8.639439,981828
1999-04-14,27.500999,27.500999,26.924101,27.500999,8.737711,1724817
1999-04-15,27.948601,27.948601,27.292101,27.898800,8.864100,1387154
1999-04-16,27.898800,27.898800,27.699900,27.749599,8.816698,1428118
1999-04-19,28.247000,28.247000,27.550699,28.147499,8.943120,1321122
1999-04-20,28.545300,28.545300,27.650200,28.346399,9.006315,2420592
1999-04-21,28.445900,28.445900,27.829201,27.963499,8.884656,1426567
1999-04-22,28.545300,28.545300,28.097799,28.538401,9.067317,687401
1999-04-23,28.607000,28.607000,28.247000,28.247000,8.974733,1079317
1999-04-26,28.296700,28.296700,28.067900,28.247000,8.974733,348974
1999-04-27,28.240999,28.240999,27.849100,27.948601,8.879924,1314042
1999-04-28,28.048000,28.048000,27.729799,27.799400,8.832520,1231238
1999-04-29,27.898800,27.898800,27.650200,27.799400,8.832520,1378511
1999-04-30,28.097799,28.097799,27.351801,27.366699,8.695039,5166003
1999-05-03,27.236401,27.236401,26.774900,26.897301,8.545898,1346027
1999-05-04,27.134001,27.134001,26.208000,26.456699,8.405910,1812360
1999-05-05,26.348200,26.348200,25.710699,25.810200,8.200504,1462398
1999-05-06,25.859900,25.859900,25.064199,25.411301,8.073764,3397842
1999-05-07,25.098000,25.098000,24.358000,24.755899,7.865526,3448270
1999-05-10,25.810200,25.810200,25.064199,25.285999,8.033954,1340375
1999-05-11,25.555500,25.555500,24.915001,25.362600,8.058290,1485404
1999-05-12,25.412300,25.412300,24.964701,25.046301,7.957796,854039
1999-05-13,25.263100,25.263100,24.815500,24.976700,7.935680,1903686
1999-05-14,25.601299,25.601299,25.213400,25.511801,8.105698,1129413
1999-05-17,24.815500,24.815500,24.467400,24.566900,7.805479,1285441
1999-05-18,24.765800,24.765800,24.298300,24.517200,7.789689,1183424
1999-05-19,24.765800,24.765800,24.407801,24.467400,7.773865,1336071
1999-05-20,24.875200,24.875200,24.318199,24.368000,7.742283,1054493
1999-05-21,24.517200,24.517200,23.930300,24.517200,7.789689,1652802
1999-05-24,24.765800,24.765800,24.169100,24.375900,7.744794,1079429
1999-05-25,24.268499,24.268499,23.900499,23.995001,7.623770,1760008
1999-05-26,24.387899,24.387899,23.870701,24.318199,7.726461,1364816
1999-05-27,24.666401,24.666401,24.268499,24.586800,7.811801,1691686
1999-05-28,24.517200,24.517200,24.069599,24.497299,7.783367,3808822
1999-05-31,25.064199,25.064199,24.535101,25.014500,7.947691,1071127
1999-06-01,25.660999,25.660999,24.964701,25.506800,8.104107,1438648
1999-06-02,25.362600,25.362600,25.014500,25.143801,7.988773,1107246
1999-06-03,25.213400,25.213400,24.815500,25.034401,7.954015,907133
1999-06-04,25.064199,25.064199,24.726000,24.726000,7.856028,1152431
1999-06-07,25.123899,25.123899,24.825500,25.123899,7.982449,628882
1999-06-08,25.283001,25.283001,24.885201,25.084101,7.969804,722334
1999-06-09,25.285999,25.285999,24.815500,25.285999,8.033954,1421691
1999-06-10,25.342699,25.342699,24.984600,24.995600,7.941684,1129586
1999-06-11,24.842400,24.842400,23.970100,24.069599,7.647475,2402934
1999-06-14,null,null,null,null,null,null
1999-06-15,24.069599,24.069599,23.771200,23.820900,7.568456,1575092
1999-06-16,23.970100,23.970100,23.721500,23.910400,7.596893,1371000
1999-06-17,24.964701,24.964701,24.368000,24.815500,7.884464,2434587
1999-06-18,25.362600,25.362600,24.765800,24.881201,7.905339,1354000
1999-06-21,25.064199,25.064199,24.765800,24.865299,7.900285,2424538
1999-06-22,24.789700,24.789700,24.566900,24.666401,7.837092,2352217
1999-06-23,24.666401,24.666401,24.397800,24.474400,7.776088,2146022
1999-06-24,24.437599,24.437599,24.218800,24.268499,7.710670,3659426
1999-06-25,24.188900,24.188900,24.009899,24.119301,7.663266,3049258
1999-06-28,24.477400,24.477400,24.169100,24.348101,7.735961,1128008
1999-06-29,24.636499,24.636499,23.870701,24.109400,7.660120,2682756
1999-06-30,24.268499,24.268499,23.791100,23.920401,7.600070,2780943
1999-07-01,24.566900,24.566900,23.890600,23.900499,7.593747,2501866
1999-07-02,24.218800,24.218800,23.995001,24.149200,7.672765,2873361
1999-07-05,24.517200,24.517200,24.188900,24.387899,7.748607,1752868
1999-07-06,24.417700,24.417700,24.069599,24.099400,7.656941,2591177
1999-07-07,24.019899,24.019899,23.771200,23.825899,7.570044,3147028
1999-07-08,24.019899,24.019899,23.701599,23.721500,7.536876,2418976
1999-07-09,23.721500,23.721500,23.373400,23.413200,7.438921,2194494
1999-07-12,23.870701,23.870701,23.572300,23.820900,7.568456,1882782
1999-07-13,24.358000,24.358000,24.030800,24.218800,7.694878,2727959
1999-07-14,24.318199,24.318199,24.069599,24.076500,7.649667,1661135
1999-07-15,24.218800,24.218800,23.875601,23.990000,7.622184,1602632
1999-07-16,24.169100,24.169100,23.980101,24.000000,7.625361,1339583
1999-07-19,24.437599,24.437599,24.099400,24.278500,7.713847,1003249
1999-07-20,24.855301,24.855301,24.268499,24.815500,7.884464,1755856
1999-07-21,25.014500,25.014500,24.527100,24.955799,7.929044,934158
1999-07-22,25.014500,25.014500,24.566900,24.846399,7.894283,1359494
1999-07-23,24.660400,24.660400,24.328199,24.570900,7.806748,958454
1999-07-26,24.517200,24.517200,24.218800,24.353100,7.737546,1612974
1999-07-27,24.716101,24.716101,24.268499,24.616600,7.821270,954858
1999-07-28,24.875200,24.875200,24.467400,24.666401,7.837092,2520923
1999-07-29,24.775801,24.775801,24.268499,24.268499,7.710670,1640729
1999-07-30,24.119301,24.119301,23.880600,23.990000,7.622184,8379346
1999-08-02,23.920401,23.920401,23.681700,23.751301,7.546342,1872646
1999-08-03,24.368000,24.368000,23.711500,24.298300,7.720140,1763561
1999-08-04,24.258600,24.258600,23.880600,24.069599,7.647475,1223434
1999-08-05,24.706100,24.706100,24.100401,24.566900,7.805479,1519448
1999-08-06,24.636499,24.636499,24.228701,24.464500,7.772943,1820199
1999-08-09,24.397800,24.397800,24.069599,24.141199,7.670223,752118
1999-08-10,24.268499,24.268499,23.920401,24.263500,7.709081,2047317
1999-08-11,24.566900,24.566900,23.717501,23.717501,7.535606,2769602
1999-08-12,24.069599,24.069599,23.273899,23.383301,7.429420,3417514
1999-08-13,23.423100,23.423100,22.995399,23.209200,7.374105,2839298
1999-08-16,23.870701,23.870701,23.443001,23.771200,7.552665,1794266
1999-08-17,23.950199,23.950199,23.592199,23.870701,7.584281,1869758
1999-08-18,23.472799,23.472799,23.144600,23.225201,7.589017,3446645
1999-08-19,23.771200,23.771200,23.154600,23.721500,7.751189,2221292
1999-08-20,23.910400,23.910400,23.641899,23.876600,7.801865,1199382
1999-08-23,24.318199,24.318199,23.920401,24.304300,7.941621,1794929
1999-08-24,24.566900,24.566900,24.069599,24.069599,7.864933,1273489
1999-08-25,24.387899,24.387899,24.019899,24.308300,7.942931,1243294
1999-08-26,24.855301,24.855301,24.467400,24.806601,8.105750,2102200
1999-08-27,24.845400,24.845400,24.527100,24.726000,8.079415,2275667
1999-08-30,24.825500,24.825500,24.467400,24.745899,8.085918,1331063
1999-08-31,24.666401,24.666401,24.507200,24.523100,8.013119,940179
1999-09-01,24.775801,24.775801,24.427700,24.686300,8.066444,1528029
1999-09-02,24.706100,24.706100,24.447500,24.616600,8.043669,898101
1999-09-03,24.368000,24.368000,24.049700,24.228701,7.916921,876166
1999-09-06,24.666401,24.666401,24.437599,24.467400,7.994919,445222
1999-09-07,24.387899,24.387899,24.069599,24.149200,7.890942,1064242
1999-09-08,24.248600,24.248600,24.018900,24.018900,7.848366,772736
1999-09-09,24.029800,24.029800,23.671700,23.721500,7.751189,1285060
1999-09-10,23.820900,23.820900,23.582199,23.703600,7.745336,1405493
1999-09-13,23.643900,23.643900,23.154600,23.273899,7.604930,2208981
1999-09-14,23.721500,23.721500,23.174400,23.572300,7.702434,1565649
1999-09-15,23.423100,23.423100,23.181400,23.181400,7.574703,1923777
1999-09-16,23.273899,23.273899,22.915800,22.975500,7.507426,2581832
1999-09-17,23.124701,23.124701,22.896000,22.915800,7.487918,2326447
1999-09-20,23.075001,23.075001,22.627399,22.759701,7.436910,1405802
1999-09-21,22.856199,22.856199,22.478201,22.826300,7.458675,1942466
1999-09-22,23.244101,23.244101,22.478201,23.065001,7.536671,1901796
1999-09-23,23.572300,23.572300,23.131701,23.423100,7.653685,1301826
1999-09-24,23.383301,23.383301,22.776600,22.972500,7.506444,1626671
1999-09-27,23.820900,23.820900,22.965599,23.577299,7.704067,1514873
1999-09-28,23.830900,23.830900,23.373400,23.701599,7.744684,1142869
1999-09-29,23.701599,23.701599,23.472799,23.572300,7.702434,1036828
1999-09-30,24.218800,24.218800,23.681700,24.019899,7.848691,2143640
1999-10-01,24.019899,24.437599,24.019899,24.218800,7.913683,1460615
1999-10-04,24.056700,24.056700,23.870701,23.870701,7.799940,349377
1999-10-05,23.988001,24.218800,23.970100,24.162100,7.895155,1312667
1999-10-06,24.119301,24.368000,24.019899,24.183001,7.901988,2073157
1999-10-07,24.309299,24.517200,24.188900,24.517200,8.011190,2449232
1999-10-08,24.385900,24.765800,24.368000,24.566900,8.027428,943981
1999-10-11,24.765800,24.915001,24.676300,24.793699,8.101537,2079970
1999-10-12,24.785700,24.974701,24.716101,24.785700,8.098926,4298307
1999-10-13,24.566900,24.616600,24.268499,24.395800,7.971519,920825
1999-10-14,24.122299,24.517200,23.970100,24.467400,7.994919,2054720
1999-10-15,24.368000,24.765800,24.179001,24.467400,7.994919,1753929
1999-10-18,24.069599,24.268499,23.980101,24.019899,7.848691,1467260
1999-10-19,24.029800,24.119301,23.870701,23.930300,7.819415,1374494
1999-10-20,24.031799,24.218800,23.970100,24.069599,7.864933,1314941
1999-10-21,24.294399,24.294399,23.820900,24.047701,7.857777,1225696
1999-10-22,23.970100,24.169100,23.920401,24.098400,7.874342,1183986
1999-10-25,24.296400,24.427700,24.218800,24.410700,7.976390,1084561
1999-10-26,24.169100,24.348101,24.169100,24.328199,7.949434,963121
1999-10-27,24.258600,24.517200,24.169100,24.497299,8.004686,1287640
1999-10-28,24.616600,25.064199,24.616600,25.024401,8.176921,2327364
1999-10-29,25.353600,25.859900,25.342699,25.561501,8.352425,8434334
1999-11-01,25.689800,25.810200,25.362600,25.750500,8.414180,1272896
1999-11-02,25.778299,26.158300,25.760401,26.158300,8.547430,887891
1999-11-03,26.080700,26.754999,26.058800,26.556101,8.677418,1635098
1999-11-04,26.655600,26.655600,26.208000,26.635700,8.703426,2264158
1999-11-05,26.605900,26.605900,26.373100,26.373100,8.617620,1333245
1999-11-08,26.456699,26.556101,26.347200,26.357201,8.612422,1184502
1999-11-09,26.481501,26.725201,26.396999,26.589899,8.688460,1078953
1999-11-10,26.556101,27.331900,26.506399,27.202600,8.888663,1645303
1999-11-11,26.938999,27.302099,26.854500,27.172800,8.878927,1902563
1999-11-12,27.142900,27.312000,26.754999,26.767000,8.746326,2256373
1999-11-15,26.917200,26.924101,26.586000,26.587900,8.687804,1674787
1999-11-16,26.556101,26.556101,26.337299,26.367100,8.615658,1323480
1999-11-17,26.456699,26.655600,26.456699,26.466600,8.648171,963803
1999-11-18,26.357201,26.645599,26.218000,26.595900,8.690422,1644242
1999-11-19,26.655600,26.754999,26.406900,26.425800,8.634839,790315
1999-11-22,26.357201,26.456699,26.158300,26.406900,8.628661,1063497
1999-11-23,26.257700,26.456699,26.257700,26.277599,8.586414,1251542
1999-11-24,26.152300,26.357201,26.068800,26.249800,8.577331,815011
1999-11-25,26.257700,26.406900,25.859900,25.909599,8.466167,1841462
1999-11-26,25.909599,26.118500,25.710699,26.068800,8.518187,5115601
1999-11-29,26.058800,26.307501,25.909599,26.247801,8.576676,921932
1999-11-30,26.131399,26.168200,25.710699,25.800200,8.430419,1255602
1999-12-01,25.810200,25.939501,25.511801,25.859900,8.449926,1291537
1999-12-02,26.089600,26.108500,25.959400,26.038900,8.508415,1436166
1999-12-03,26.108500,26.118500,25.760401,25.869801,8.453162,1044113
1999-12-06,26.058800,26.108500,25.541599,25.611200,8.368661,1769418
1999-12-07,25.511801,25.521700,25.322800,25.521700,8.339419,1739278
1999-12-08,25.561501,25.959400,25.412300,25.760401,8.417415,1179018
1999-12-09,25.767401,26.028999,25.660999,25.909599,8.466167,963976
1999-12-10,25.909599,25.909599,25.551600,25.581400,8.358925,819592
1999-12-13,25.810200,25.810200,25.432199,25.432199,8.310170,1018770
1999-12-14,25.362600,25.365601,25.183599,25.365601,8.288411,1232848
1999-12-15,25.209400,25.432199,25.173599,25.372499,8.290666,1098693
1999-12-16,25.462000,25.462000,25.263100,25.352600,8.284164,1218508
1999-12-17,25.362600,25.412300,25.094000,25.153700,8.219170,1347675
1999-12-20,25.157700,25.312901,25.123899,25.302900,8.267922,1558462
1999-12-21,25.163700,25.312901,25.163700,25.263100,8.254915,1485952
1999-12-22,25.368500,25.561501,25.273100,25.511801,8.336184,958126
1999-12-23,25.511801,25.511801,25.273100,25.315800,8.272137,586738
